id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
903,0.002,0.002,0.0,0.003,0.0,0.0,0.0,0.004,0.006,0.003,0.006,0.0,0.006,0.006,0.001,0.003,0.0,0.003,0.004,0.0,0.008,0.0,0.003,0.002,0.001,0.01,0.001,0.0,0.01,0.004,0.0,0.0,0.007,0.608,0.001,0.0,0.003,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.002,0.001,0.0,0.002,0.007,0.002,0.001,0.008,0.019,0.042,0.026,0.0,0.0,0.0,0.0,0.006,0.007,0.031,0.002,0.002,0.027,0.0,0.0,0.009,0.007,0.009,0.007,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.012,0.011,0.003,0.0,0.001,0.003,0.0,0.002,0.0,0.0,0.0,0.0,0.017,0.011,0.001,0.001,0.0,0.001,0.0,0.009
905,0.001,0.0,0.009,0.003,0.0,0.0,0.009,0.001,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.013,0.0,0.001,0.007,0.009,0.0,0.001,0.0,0.0,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.001,0.005,0.003,0.001,0.015,0.002,0.001,0.012,0.0,0.005,0.0,0.016,0.003,0.004,0.013,0.0,0.001,0.0,0.0,0.0,0.0,0.008,0.058,0.006,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.002,0.002,0.025,0.0,0.003,0.0,0.013,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.01,0.012,0.0,0.001,0.036,0.008,0.027,0.0,0.479,0.07,0.0,0.001,0.0,0.01,0.01,0.003,0.0,0.0
909,0.0,0.0,0.01,0.001,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.001,0.003,0.001,0.0,0.001,0.0,0.003,0.022,0.0,0.0,0.002,0.018,0.0,0.037,0.064,0.014,0.061,0.535,0.0,0.0,0.005,0.001,0.004,0.0,0.008,0.0,0.0,0.007,0.0,0.001,0.0,0.0,0.0,0.0,0.042,0.016,0.006,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.017,0.0,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.005,0.009,0.0,0.0,0.011,0.001,0.03,0.0,0.003,0.002,0.0,0.0,0.0,0.001,0.0,0.013,0.0,0.0
913,0.001,0.001,0.0,0.008,0.0,0.0,0.0,0.008,0.002,0.001,0.001,0.002,0.002,0.005,0.002,0.007,0.0,0.008,0.013,0.0,0.002,0.0,0.01,0.009,0.005,0.02,0.002,0.003,0.016,0.008,0.0,0.001,0.005,0.007,0.002,0.0,0.001,0.002,0.002,0.0,0.0,0.0,0.001,0.0,0.005,0.0,0.0,0.0,0.001,0.012,0.003,0.0,0.014,0.01,0.005,0.009,0.0,0.001,0.0,0.001,0.049,0.006,0.586,0.002,0.001,0.017,0.005,0.0,0.008,0.008,0.003,0.001,0.0,0.012,0.0,0.001,0.0,0.004,0.0,0.016,0.002,0.007,0.0,0.0,0.001,0.0,0.014,0.0,0.0,0.002,0.0,0.007,0.011,0.0,0.002,0.001,0.008,0.0,0.008
921,0.002,0.005,0.001,0.005,0.0,0.0,0.002,0.033,0.037,0.003,0.001,0.016,0.047,0.034,0.003,0.003,0.001,0.037,0.0,0.017,0.004,0.0,0.0,0.0,0.002,0.0,0.001,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.001,0.0,0.008,0.561,0.006,0.001,0.0,0.006,0.006,0.0,0.006,0.0,0.0,0.0,0.0,0.004,0.002,0.001,0.003,0.0,0.0,0.0,0.001,0.002,0.004,0.001,0.004,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.014,0.006,0.003,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.002,0.001,0.01,0.004,0.003,0.009,0.017,0.001,0.0,0.032
922,0.0,0.001,0.011,0.003,0.001,0.023,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.001,0.003,0.0,0.0,0.001,0.001,0.001,0.009,0.001,0.0,0.002,0.0,0.001,0.049,0.003,0.002,0.0,0.002,0.008,0.002,0.032,0.0,0.007,0.001,0.004,0.013,0.004,0.003,0.645,0.001,0.009,0.005,0.001,0.0,0.0,0.0,0.018,0.0,0.001,0.0,0.001,0.001,0.0,0.004,0.005,0.002,0.002,0.004,0.001,0.001,0.002,0.0,0.014,0.002,0.018,0.005,0.002,0.0,0.007,0.003,0.0,0.0,0.002,0.005,0.0,0.001,0.001,0.004,0.0,0.002,0.024,0.0,0.0,0.003,0.0,0.0,0.002,0.0,0.0,0.0,0.002,0.003,0.002,0.004,0.0
925,0.0,0.0,0.002,0.003,0.0,0.0,0.834,0.0,0.008,0.001,0.0,0.0,0.003,0.001,0.002,0.002,0.0,0.01,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.002,0.004,0.0,0.0,0.0,0.003,0.0,0.006,0.006,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.021,0.0,0.002,0.0,0.0,0.001,0.0,0.009,0.0,0.0,0.001,0.0,0.001,0.006,0.002,0.0,0.001,0.001,0.002,0.0,0.0,0.0,0.007,0.001,0.0,0.0,0.001,0.0,0.007,0.0,0.0,0.004,0.0,0.001,0.002,0.006,0.016,0.001,0.0,0.0,0.001,0.0,0.002,0.0,0.003,0.0,0.0,0.002,0.001,0.0,0.0,0.003,0.0,0.0
929,0.0,0.002,0.0,0.003,0.001,0.017,0.0,0.001,0.0,0.003,0.029,0.0,0.002,0.0,0.003,0.0,0.009,0.0,0.0,0.0,0.001,0.026,0.002,0.0,0.0,0.001,0.039,0.015,0.0,0.0,0.0,0.44,0.033,0.005,0.0,0.001,0.001,0.0,0.0,0.003,0.0,0.011,0.005,0.0,0.056,0.0,0.01,0.0,0.0,0.002,0.004,0.012,0.001,0.003,0.014,0.014,0.002,0.0,0.0,0.001,0.001,0.0,0.004,0.0,0.005,0.001,0.08,0.002,0.019,0.0,0.001,0.0,0.004,0.001,0.001,0.019,0.0,0.023,0.002,0.003,0.001,0.003,0.0,0.018,0.015,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.007,0.0,0.0,0.0,0.002,0.013,0.001
930,0.008,0.001,0.0,0.003,0.0,0.0,0.0,0.051,0.004,0.0,0.003,0.027,0.01,0.008,0.007,0.0,0.0,0.03,0.042,0.0,0.014,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.001,0.003,0.0,0.0,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.003,0.0,0.0,0.0,0.0,0.007,0.027,0.0,0.0,0.013,0.004,0.003,0.0,0.0,0.0,0.0,0.0,0.012,0.001,0.017,0.0,0.0,0.003,0.0,0.0,0.0,0.003,0.006,0.002,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.002,0.0,0.0,0.0,0.001,0.005,0.0,0.0,0.002,0.0,0.613,0.018,0.006,0.002,0.003,0.0,0.002,0.008
935,0.0,0.0,0.005,0.013,0.0,0.0,0.004,0.0,0.002,0.0,0.001,0.002,0.0,0.0,0.0,0.002,0.0,0.019,0.002,0.005,0.0,0.0,0.001,0.004,0.007,0.001,0.001,0.0,0.004,0.001,0.016,0.0,0.0,0.001,0.007,0.002,0.001,0.002,0.0,0.0,0.001,0.0,0.007,0.021,0.003,0.014,0.0,0.004,0.002,0.006,0.002,0.0,0.009,0.001,0.0,0.001,0.0,0.0,0.001,0.001,0.006,0.015,0.0,0.001,0.0,0.0,0.0,0.012,0.014,0.02,0.0,0.002,0.0,0.52,0.0,0.0,0.0,0.001,0.0,0.007,0.0,0.071,0.0,0.0,0.0,0.011,0.052,0.001,0.0,0.007,0.047,0.001,0.007,0.0,0.002,0.003,0.024,0.0,0.0
940,0.0,0.0,0.002,0.01,0.0,0.0,0.021,0.003,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.014,0.001,0.004,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.001,0.001,0.038,0.0,0.001,0.0,0.013,0.0,0.003,0.002,0.001,0.0,0.002,0.0,0.023,0.005,0.001,0.016,0.0,0.001,0.001,0.0,0.003,0.0,0.037,0.0,0.0,0.0,0.0,0.002,0.016,0.0,0.02,0.013,0.001,0.0,0.0,0.0,0.0,0.004,0.009,0.013,0.001,0.0,0.0,0.057,0.0,0.001,0.002,0.0,0.0,0.021,0.0,0.5,0.0,0.005,0.001,0.008,0.053,0.002,0.0,0.004,0.029,0.002,0.002,0.0,0.001,0.001,0.02,0.0,0.003
941,0.003,0.007,0.001,0.008,0.002,0.001,0.0,0.028,0.029,0.0,0.036,0.006,0.432,0.013,0.025,0.002,0.004,0.009,0.0,0.006,0.016,0.003,0.006,0.001,0.001,0.002,0.029,0.001,0.002,0.001,0.0,0.008,0.006,0.002,0.0,0.005,0.001,0.0,0.0,0.0,0.0,0.019,0.001,0.0,0.005,0.0,0.003,0.0,0.013,0.008,0.0,0.0,0.002,0.027,0.029,0.042,0.002,0.0,0.0,0.0,0.0,0.0,0.005,0.003,0.003,0.018,0.0,0.001,0.001,0.003,0.002,0.005,0.001,0.002,0.003,0.009,0.0,0.008,0.0,0.004,0.006,0.001,0.0,0.006,0.003,0.008,0.001,0.0,0.0,0.001,0.0,0.008,0.01,0.009,0.005,0.011,0.0,0.001,0.015
943,0.002,0.003,0.01,0.017,0.001,0.0,0.013,0.0,0.001,0.0,0.0,0.001,0.007,0.0,0.0,0.0,0.0,0.003,0.0,0.014,0.003,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.001,0.0,0.003,0.0,0.0,0.0,0.01,0.0,0.005,0.009,0.005,0.004,0.008,0.009,0.002,0.009,0.001,0.03,0.0,0.011,0.003,0.0,0.012,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.056,0.026,0.005,0.002,0.0,0.005,0.0,0.003,0.0,0.001,0.001,0.027,0.0,0.004,0.0,0.013,0.0,0.002,0.121,0.0,0.0,0.002,0.003,0.012,0.006,0.001,0.003,0.397,0.007,0.026,0.0,0.016,0.01,0.001,0.0,0.0,0.005,0.0,0.038,0.0,0.004
945,0.001,0.0,0.004,0.002,0.0,0.0,0.005,0.001,0.001,0.0,0.0,0.0,0.0,0.002,0.0,0.01,0.0,0.027,0.001,0.083,0.001,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.003,0.001,0.0,0.001,0.001,0.008,0.0,0.007,0.0,0.014,0.0,0.394,0.003,0.0,0.023,0.0,0.002,0.0,0.0,0.0,0.0,0.024,0.105,0.01,0.001,0.0,0.0,0.005,0.0,0.0,0.0,0.006,0.0,0.004,0.0,0.002,0.0,0.003,0.0,0.001,0.02,0.0,0.0,0.001,0.0,0.004,0.017,0.0,0.001,0.048,0.013,0.057,0.0,0.041,0.003,0.001,0.0,0.0,0.013,0.012,0.007,0.0,0.003
946,0.0,0.0,0.004,0.01,0.0,0.0,0.676,0.001,0.011,0.001,0.0,0.0,0.003,0.0,0.0,0.002,0.0,0.013,0.0,0.003,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.0,0.0,0.001,0.039,0.0,0.0,0.0,0.008,0.0,0.007,0.01,0.002,0.004,0.011,0.0,0.002,0.002,0.001,0.022,0.0,0.006,0.0,0.0,0.001,0.0,0.008,0.0,0.0,0.001,0.0,0.0,0.012,0.002,0.003,0.002,0.0,0.004,0.0,0.0,0.0,0.005,0.0,0.006,0.003,0.002,0.0,0.008,0.0,0.0,0.005,0.0,0.0,0.003,0.002,0.053,0.004,0.0,0.0,0.009,0.002,0.003,0.0,0.002,0.001,0.0,0.001,0.0,0.0,0.002,0.013,0.0,0.0
947,0.0,0.0,0.002,0.024,0.0,0.0,0.017,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.0,0.034,0.0,0.002,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.001,0.002,0.003,0.011,0.0,0.0,0.002,0.008,0.0,0.007,0.001,0.002,0.0,0.0,0.0,0.0,0.01,0.001,0.149,0.0,0.004,0.002,0.0,0.007,0.0,0.052,0.0,0.001,0.002,0.0,0.006,0.018,0.005,0.021,0.005,0.003,0.001,0.0,0.001,0.0,0.01,0.01,0.069,0.001,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.169,0.001,0.179,0.0,0.001,0.004,0.008,0.052,0.002,0.0,0.003,0.01,0.003,0.001,0.0,0.004,0.0,0.02,0.0,0.002
950,0.002,0.0,0.049,0.022,0.0,0.001,0.004,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.001,0.008,0.001,0.001,0.002,0.004,0.007,0.003,0.0,0.014,0.0,0.0,0.017,0.005,0.003,0.009,0.212,0.001,0.051,0.026,0.013,0.018,0.033,0.001,0.032,0.006,0.005,0.031,0.0,0.003,0.0,0.001,0.035,0.001,0.001,0.0,0.0,0.001,0.0,0.016,0.031,0.012,0.007,0.013,0.0,0.002,0.0,0.005,0.0,0.003,0.012,0.013,0.005,0.004,0.001,0.01,0.0,0.001,0.017,0.004,0.0,0.005,0.0,0.042,0.002,0.0,0.014,0.014,0.006,0.046,0.0,0.004,0.034,0.001,0.0,0.0,0.006,0.002,0.037,0.0,0.002
953,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.005,0.006,0.0,0.007,0.002,0.006,0.008,0.0,0.044,0.0,0.0,0.013,0.0,0.003,0.002,0.474,0.007,0.005,0.023,0.0,0.001,0.045,0.018,0.004,0.0,0.005,0.013,0.0,0.002,0.008,0.002,0.0,0.0,0.001,0.0,0.001,0.005,0.003,0.0,0.0,0.0,0.0,0.006,0.009,0.0,0.003,0.017,0.012,0.045,0.0,0.0,0.0,0.002,0.007,0.002,0.04,0.002,0.002,0.006,0.003,0.017,0.009,0.003,0.025,0.005,0.005,0.006,0.0,0.0,0.0,0.007,0.001,0.005,0.008,0.001,0.0,0.0,0.001,0.0,0.004,0.0,0.001,0.0,0.001,0.001,0.014,0.007,0.0,0.002,0.002,0.0,0.002
957,0.002,0.002,0.0,0.0,0.007,0.043,0.0,0.001,0.001,0.015,0.047,0.0,0.002,0.0,0.002,0.0,0.001,0.0,0.002,0.0,0.01,0.001,0.0,0.001,0.0,0.0,0.004,0.001,0.0,0.0,0.0,0.01,0.002,0.005,0.001,0.628,0.005,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.008,0.0,0.013,0.0,0.0,0.004,0.002,0.003,0.0,0.002,0.003,0.005,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.011,0.01,0.0,0.0,0.0,0.012,0.002,0.002,0.001,0.002,0.008,0.001,0.007,0.017,0.0,0.016,0.0,0.0,0.001,0.003,0.0,0.0,0.0,0.009,0.0,0.0,0.005,0.012,0.007,0.0,0.0,0.0,0.008,0.0
964,0.009,0.0,0.003,0.031,0.0,0.0,0.0,0.001,0.002,0.0,0.0,0.001,0.006,0.001,0.001,0.001,0.0,0.006,0.086,0.0,0.0,0.003,0.018,0.047,0.021,0.042,0.004,0.006,0.017,0.018,0.013,0.0,0.001,0.0,0.005,0.0,0.007,0.002,0.004,0.002,0.001,0.0,0.002,0.211,0.002,0.002,0.0,0.0,0.001,0.005,0.001,0.001,0.002,0.0,0.0,0.005,0.0,0.001,0.0,0.0,0.026,0.014,0.038,0.009,0.001,0.002,0.004,0.01,0.019,0.025,0.008,0.017,0.0,0.052,0.0,0.0,0.0,0.005,0.0,0.018,0.006,0.015,0.0,0.0,0.0,0.002,0.017,0.0,0.0,0.0,0.006,0.013,0.014,0.0,0.0,0.003,0.072,0.007,0.005
965,0.0,0.001,0.003,0.007,0.0,0.0,0.797,0.0,0.011,0.0,0.0,0.0,0.003,0.003,0.001,0.003,0.0,0.009,0.0,0.005,0.0,0.0,0.005,0.0,0.003,0.001,0.0,0.0,0.001,0.004,0.003,0.0,0.0,0.0,0.006,0.0,0.01,0.004,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.011,0.0,0.001,0.0,0.0,0.002,0.0,0.009,0.0,0.0,0.001,0.0,0.0,0.006,0.001,0.001,0.002,0.001,0.002,0.0,0.001,0.0,0.009,0.001,0.003,0.001,0.002,0.0,0.008,0.0,0.0,0.002,0.0,0.002,0.008,0.008,0.016,0.001,0.0,0.0,0.003,0.002,0.002,0.0,0.001,0.003,0.0,0.004,0.0,0.0,0.002,0.002,0.0,0.0
967,0.01,0.0,0.0,0.001,0.001,0.006,0.003,0.02,0.011,0.017,0.002,0.02,0.011,0.009,0.002,0.003,0.0,0.004,0.016,0.003,0.053,0.0,0.01,0.01,0.006,0.001,0.0,0.0,0.01,0.006,0.0,0.0,0.001,0.007,0.0,0.005,0.0,0.001,0.001,0.001,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.011,0.001,0.0,0.0,0.006,0.002,0.005,0.012,0.0,0.0,0.0,0.012,0.003,0.004,0.006,0.011,0.0,0.006,0.002,0.0,0.003,0.005,0.03,0.218,0.0,0.008,0.001,0.0,0.0,0.0,0.002,0.016,0.317,0.005,0.0,0.0,0.0,0.0,0.005,0.001,0.0,0.0,0.003,0.002,0.042,0.004,0.0,0.001,0.001,0.0,0.002
973,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.026,0.007,0.0,0.001,0.0,0.001,0.0,0.002,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.007,0.001,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.043,0.001,0.0,0.0,0.0,0.04,0.0,0.0,0.003,0.0,0.0,0.0,0.003,0.04,0.0,0.002,0.003,0.0,0.0,0.002,0.003,0.014,0.001,0.052,0.013,0.0,0.001,0.607,0.0,0.03,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.005,0.0
974,0.0,0.0,0.0,0.001,0.0,0.0,0.004,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.003,0.0,0.009,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.003,0.002,0.0,0.0,0.01,0.0,0.0,0.001,0.0,0.008,0.0,0.009,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.06,0.036,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.007,0.0,0.001,0.002,0.004,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.002,0.69,0.0,0.001,0.006,0.001,0.023,0.0,0.007,0.0,0.001,0.001,0.0,0.0,0.002,0.002,0.0,0.0
977,0.001,0.002,0.0,0.0,0.003,0.732,0.001,0.0,0.004,0.008,0.01,0.0,0.0,0.0,0.005,0.006,0.004,0.001,0.0,0.0,0.001,0.023,0.001,0.0,0.0,0.0,0.016,0.003,0.006,0.0,0.0,0.004,0.006,0.001,0.001,0.009,0.0,0.0,0.001,0.001,0.0,0.001,0.016,0.0,0.007,0.0,0.003,0.0,0.0,0.0,0.002,0.007,0.0,0.002,0.007,0.001,0.001,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.005,0.001,0.041,0.0,0.004,0.0,0.001,0.003,0.007,0.0,0.001,0.002,0.0,0.005,0.009,0.002,0.003,0.0,0.0,0.005,0.003,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.0
980,0.0,0.0,0.007,0.023,0.0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.002,0.0,0.0,0.001,0.001,0.009,0.001,0.004,0.0,0.003,0.007,0.007,0.004,0.0,0.002,0.0,0.023,0.0,0.002,0.003,0.007,0.001,0.0,0.0,0.012,0.007,0.0,0.001,0.0,0.002,0.0,0.002,0.009,0.0,0.0,0.0,0.003,0.001,0.0,0.001,0.0,0.004,0.003,0.57,0.002,0.0,0.0,0.002,0.001,0.002,0.013,0.047,0.001,0.005,0.001,0.023,0.0,0.0,0.003,0.0,0.0,0.007,0.0,0.069,0.0,0.0,0.001,0.002,0.002,0.004,0.0,0.0,0.055,0.0,0.0,0.0,0.001,0.0,0.031,0.0,0.0
982,0.0,0.0,0.016,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.005,0.009,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.002,0.001,0.012,0.0,0.021,0.485,0.037,0.092,0.106,0.001,0.0,0.001,0.0,0.002,0.0,0.004,0.0,0.0,0.005,0.0,0.0,0.0,0.001,0.0,0.0,0.058,0.008,0.002,0.005,0.0,0.0,0.001,0.0,0.001,0.0,0.011,0.0,0.002,0.0,0.003,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.001,0.0,0.003,0.009,0.0,0.001,0.008,0.0,0.011,0.0,0.003,0.004,0.0,0.0,0.0,0.0,0.001,0.006,0.0,0.0
984,0.023,0.0,0.003,0.032,0.0,0.001,0.0,0.003,0.002,0.003,0.003,0.003,0.006,0.0,0.001,0.001,0.0,0.003,0.075,0.002,0.001,0.003,0.006,0.021,0.11,0.018,0.004,0.003,0.028,0.021,0.017,0.002,0.0,0.002,0.007,0.0,0.003,0.001,0.003,0.003,0.001,0.0,0.0,0.089,0.0,0.002,0.0,0.001,0.004,0.006,0.003,0.001,0.003,0.001,0.004,0.003,0.0,0.0,0.003,0.0,0.035,0.01,0.02,0.004,0.002,0.003,0.002,0.008,0.021,0.027,0.005,0.023,0.0,0.067,0.0,0.0,0.003,0.003,0.0,0.027,0.006,0.028,0.0,0.0,0.0,0.005,0.021,0.0,0.0,0.003,0.011,0.008,0.015,0.0,0.0,0.002,0.081,0.014,0.011
986,0.0,0.004,0.0,0.002,0.003,0.005,0.0,0.0,0.001,0.003,0.018,0.001,0.014,0.001,0.004,0.001,0.0,0.001,0.001,0.0,0.009,0.003,0.002,0.004,0.0,0.008,0.001,0.001,0.007,0.005,0.0,0.003,0.011,0.662,0.003,0.004,0.001,0.001,0.003,0.0,0.0,0.0,0.002,0.0,0.003,0.002,0.002,0.0,0.001,0.001,0.001,0.002,0.008,0.01,0.046,0.014,0.0,0.0,0.0,0.001,0.0,0.002,0.038,0.0,0.012,0.014,0.001,0.0,0.003,0.001,0.008,0.001,0.002,0.001,0.0,0.001,0.0,0.001,0.0,0.005,0.003,0.002,0.0,0.001,0.003,0.0,0.001,0.0,0.002,0.0,0.0,0.006,0.007,0.002,0.0,0.0,0.0,0.0,0.003
988,0.002,0.0,0.004,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.013,0.0,0.011,0.001,0.001,0.0,0.002,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.0,0.003,0.0,0.014,0.0,0.004,0.001,0.002,0.0,0.0,0.002,0.001,0.021,0.001,0.04,0.0,0.004,0.001,0.001,0.059,0.0,0.01,0.002,0.001,0.001,0.0,0.002,0.016,0.014,0.004,0.001,0.0,0.008,0.0,0.001,0.0,0.004,0.004,0.37,0.0,0.001,0.0,0.018,0.0,0.0,0.007,0.001,0.0,0.016,0.001,0.055,0.001,0.005,0.003,0.01,0.027,0.01,0.0,0.003,0.02,0.001,0.001,0.0,0.021,0.0,0.104,0.0,0.003
991,0.0,0.002,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.003,0.013,0.0,0.0,0.0,0.002,0.015,0.002,0.0,0.0,0.0,0.003,0.007,0.002,0.0,0.0,0.0,0.021,0.001,0.001,0.0,0.0,0.0,0.0,0.002,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.004,0.0,0.076,0.0,0.0,0.0,0.003,0.042,0.0,0.005,0.004,0.004,0.538,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.028,0.0,0.003,0.0,0.002,0.0,0.003,0.0,0.009,0.0,0.035,0.026,0.0,0.009,0.05,0.0,0.001,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0
997,0.012,0.001,0.001,0.009,0.0,0.005,0.007,0.006,0.014,0.005,0.001,0.005,0.006,0.001,0.0,0.003,0.0,0.007,0.006,0.002,0.006,0.0,0.002,0.006,0.007,0.001,0.0,0.0,0.0,0.004,0.002,0.0,0.0,0.001,0.002,0.002,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.006,0.0,0.001,0.001,0.005,0.002,0.0,0.002,0.0,0.002,0.002,0.0,0.0,0.001,0.014,0.019,0.009,0.003,0.025,0.0,0.006,0.0,0.001,0.006,0.006,0.003,0.575,0.0,0.019,0.0,0.0,0.001,0.001,0.001,0.02,0.069,0.006,0.002,0.0,0.0,0.003,0.009,0.0,0.0,0.0,0.005,0.007,0.009,0.0,0.001,0.003,0.008,0.0,0.003
